date,hour,smp_const,smp_no_const,is_weekday,is_peak_time
02/06/2021,16:30,116.39,114.18,1,0
02/06/2021,17:00,140.45,114.13,1,1
02/06/2021,17:30,140.44,114.13,1,1
02/06/2021,18:00,140.44,128.18,1,1
02/06/2021,18:30,142.78,129.18,1,1
02/06/2021,19:00,145.04,140.44,1,1
02/06/2021,19:30,145.32,141.4,1,1
02/06/2021,20:00,145.38,143.24,1,1
02/06/2021,20:30,145.75,142.21,1,1
02/06/2021,21:00,140.44,141.94,1,1
02/06/2021,21:30,114.7,144.58,1,1
02/06/2021,22:00,140.44,140.44,1,0
02/06/2021,22:30,141.4,142.21,1,0
02/06/2021,23:00,143.8,116.51,1,0
02/06/2021,23:30,142.73,119.44,1,0
03/06/2021,00:00,114.7,107.02,1,0
03/06/2021,00:30,104.82,108.07,1,0
03/06/2021,01:00,116.61,114.7,1,0
03/06/2021,01:30,114.7,108.25,1,0
03/06/2021,02:00,108.25,107.46,1,0
03/06/2021,02:30,103.9,107.25,1,0
03/06/2021,03:00,108.25,104.3,1,0
03/06/2021,03:30,105.79,104.08,1,0
03/06/2021,04:00,108.25,103.65,1,0
03/06/2021,04:30,102.63,104.13,1,0
03/06/2021,05:00,108.25,103.84,1,0
03/06/2021,05:30,108.25,103.55,1,0
03/06/2021,06:00,101.18,100.13,1,0
03/06/2021,06:30,100.18,102.94,1,0
03/06/2021,07:00,108.25,108.25,1,0
03/06/2021,07:30,129.73,103.37,1,0
03/06/2021,08:00,106.1,102.31,1,0
03/06/2021,08:30,119.01,103.34,1,0
03/06/2021,09:00,100.13,104.67,1,0
03/06/2021,09:30,102.1,104.72,1,0
03/06/2021,10:00,101.5,102.61,1,0
03/06/2021,10:30,100.13,101.4,1,0
03/06/2021,11:00,100.13,101.22,1,0
03/06/2021,11:30,100.13,101.28,1,0
03/06/2021,12:00,102.3,102.45,1,0
03/06/2021,12:30,103.97,101.9,1,0
03/06/2021,13:00,105.34,102.07,1,0
03/06/2021,13:30,112.44,102.34,1,0
03/06/2021,14:00,105.49,103.25,1,0
03/06/2021,14:30,118.92,105.05,1,0
03/06/2021,15:00,113.17,107.31,1,0
03/06/2021,15:30,103.18,108.9,1,0
03/06/2021,16:00,140.31,116.34,1,0
03/06/2021,16:30,143.47,116.43,1,0
03/06/2021,17:00,140.31,143.43,1,1
03/06/2021,17:30,143.71,142.51,1,1
03/06/2021,18:00,144.02,142.94,1,1
03/06/2021,18:30,142.68,143.29,1,1
03/06/2021,19:00,144.11,141.27,1,1
03/06/2021,19:30,144.67,141.08,1,1
03/06/2021,20:00,141.27,141.27,1,1
03/06/2021,20:30,140.31,141.08,1,1
03/06/2021,21:00,141.27,141.08,1,1
03/06/2021,21:30,140.31,141.08,1,1
03/06/2021,22:00,144.35,140.69,1,0
03/06/2021,22:30,140.31,144.28,1,0
03/06/2021,23:00,140.44,116.51,1,0
03/06/2021,23:30,114.7,114.7,1,0
04/06/2021,00:00,141.73,108.25,0,0
04/06/2021,00:30,102.18,106.18,0,0
04/06/2021,01:00,101.18,103.74,0,0
04/06/2021,01:30,101.5,103.61,0,0
04/06/2021,02:00,103.16,102.14,0,0
04/06/2021,02:30,102.97,102.65,0,0
04/06/2021,03:00,100.13,106.02,0,0
04/06/2021,03:30,102.91,107.28,0,0
04/06/2021,04:00,102.89,106.97,0,0
04/06/2021,04:30,102.86,106.51,0,0
04/06/2021,05:00,101.6,106.93,0,0
04/06/2021,05:30,102.56,103.14,0,0
04/06/2021,06:00,108.25,100.13,0,0
04/06/2021,06:30,108.25,100.13,0,0
04/06/2021,07:00,101.91,100.13,0,0
04/06/2021,07:30,101.18,100.13,0,0
04/06/2021,08:00,101.18,100.13,0,0
04/06/2021,08:30,102.39,101.04,0,0
04/06/2021,09:00,102.59,101.18,0,0
04/06/2021,09:30,102.07,100.13,0,0
04/06/2021,10:00,101.78,100.13,0,0
04/06/2021,10:30,103.25,100.13,0,0
04/06/2021,11:00,108.25,102.35,0,0
04/06/2021,11:30,102.1,102.24,0,0
04/06/2021,12:00,101.18,103.25,0,0
04/06/2021,12:30,101.01,100.13,0,0
04/06/2021,13:00,100.13,101.82,0,0
04/06/2021,13:30,100.13,100.13,0,0
04/06/2021,14:00,100.13,100.13,0,0
04/06/2021,14:30,101.18,100.13,0,0
04/06/2021,15:00,101.18,101.18,0,0
04/06/2021,15:30,103.25,103.25,0,0
04/06/2021,16:00,119.6,103.57,0,0
04/06/2021,16:30,140.44,113.82,0,0
04/06/2021,17:00,140.44,114.13,0,0
04/06/2021,17:30,141.4,114.13,0,0
04/06/2021,18:00,145.46,142.87,0,0
04/06/2021,18:30,145.78,144.45,0,0
04/06/2021,19:00,144.5,144.46,0,0
04/06/2021,19:30,140.44,143.37,0,0
04/06/2021,20:00,131,140.38,0,0
04/06/2021,20:30,145.4,140.38,0,0
04/06/2021,21:00,145.21,144.74,0,0
04/06/2021,21:30,137,143.51,0,0
04/06/2021,22:00,114.13,114.13,0,0
04/06/2021,22:30,103.78,106.4,0,0
04/06/2021,23:00,120.18,120.18,0,0
04/06/2021,23:30,102.36,106.43,0,0
05/06/2021,00:00,141.55,122.41,0,0
05/06/2021,00:30,93.91,108.18,0,0
05/06/2021,01:00,105.38,105.42,0,0
05/06/2021,01:30,103.16,103.04,0,0
05/06/2021,02:00,101.18,102.07,0,0
05/06/2021,02:30,102.13,102.61,0,0
05/06/2021,03:00,101.83,102.18,0,0
05/06/2021,03:30,101.82,102.81,0,0
05/06/2021,04:00,102.18,102.18,0,0
05/06/2021,04:30,102.18,102.18,0,0
05/06/2021,05:00,102.15,100.13,0,0
05/06/2021,05:30,100.13,101.81,0,0
05/06/2021,06:00,100.18,100.8,0,0
05/06/2021,06:30,100.13,100.13,0,0
05/06/2021,07:00,100.13,100.93,0,0
05/06/2021,07:30,100.13,100.13,0,0
05/06/2021,08:00,100.13,100.13,0,0
05/06/2021,08:30,100.13,100.13,0,0
05/06/2021,09:00,100.13,100.13,0,0
05/06/2021,09:30,99.89,100.13,0,0
05/06/2021,10:00,100.13,100.13,0,0
05/06/2021,10:30,100.13,100.13,0,0
05/06/2021,11:00,100.13,96.44,0,0
05/06/2021,11:30,100.13,98.11,0,0
05/06/2021,12:00,100.13,99.44,0,0
05/06/2021,12:30,101.48,100.13,0,0
05/06/2021,13:00,101.44,100.13,0,0
05/06/2021,13:30,102.45,101.14,0,0
05/06/2021,14:00,100.18,101.01,0,0
05/06/2021,14:30,100.18,100.83,0,0
05/06/2021,15:00,101.18,101.18,0,0
05/06/2021,15:30,103.08,102.74,0,0
05/06/2021,16:00,102.9,104.18,0,0
05/06/2021,16:30,93.91,103.93,0,0
05/06/2021,17:00,93.91,102.01,0,0
05/06/2021,17:30,93.91,105.56,0,0
05/06/2021,18:00,101.73,103.13,0,0
05/06/2021,18:30,93.91,106.08,0,0
05/06/2021,19:00,93.91,117.22,0,0
05/06/2021,19:30,93.91,141.42,0,0
05/06/2021,20:00,93.91,141.1,0,0
05/06/2021,20:30,144.19,143.68,0,0
05/06/2021,21:00,153.34,152.58,0,0
05/06/2021,21:30,153.24,141.42,0,0
05/06/2021,22:00,153.26,143.46,0,0
05/06/2021,22:30,144.07,143.56,0,0
05/06/2021,23:00,140.45,141.42,0,0
05/06/2021,23:30,140.45,106.18,0,0
06/06/2021,00:00,141.08,106.12,1,0
06/06/2021,00:30,103.18,108.25,1,0
06/06/2021,01:00,108.25,102.1,1,0
06/06/2021,01:30,103.44,103.72,1,0
06/06/2021,02:00,103.53,101.18,1,0
06/06/2021,02:30,101.95,101.65,1,0
06/06/2021,03:00,102.18,103.21,1,0
06/06/2021,03:30,102.3,102.66,1,0
06/06/2021,04:00,102,101.18,1,0
06/06/2021,04:30,108.25,100.13,1,0
06/06/2021,05:00,102.13,101.85,1,0
06/06/2021,05:30,100.13,101.09,1,0
06/06/2021,06:00,100.13,106.58,1,0
06/06/2021,06:30,103.21,107.09,1,0
06/06/2021,07:00,108.25,101.77,1,0
06/06/2021,07:30,108.25,101.1,1,0
06/06/2021,08:00,108.25,101.18,1,0
06/06/2021,08:30,102.81,100.13,1,0
06/06/2021,09:00,100.13,100.13,1,0
06/06/2021,09:30,99.18,100.13,1,0
06/06/2021,10:00,99.18,100.13,1,0
06/06/2021,10:30,100.13,100.13,1,0
06/06/2021,11:00,100.13,100.13,1,0
06/06/2021,11:30,100.13,100.13,1,0
06/06/2021,12:00,100.13,101.99,1,0
06/06/2021,12:30,100.86,101.28,1,0
06/06/2021,13:00,102.73,103.25,1,0
06/06/2021,13:30,119.35,108.25,1,0
06/06/2021,14:00,119.36,104.48,1,0
06/06/2021,14:30,117.07,118.19,1,0
06/06/2021,15:00,103.25,108.25,1,0
06/06/2021,15:30,103.88,108.3,1,0
06/06/2021,16:00,140.95,119.41,1,0
06/06/2021,16:30,143.22,118.72,1,0
06/06/2021,17:00,144.41,120.13,1,1
06/06/2021,17:30,141.4,140.44,1,1
06/06/2021,18:00,141.08,140.44,1,1
06/06/2021,18:30,141.08,144.79,1,1
06/06/2021,19:00,141.4,143.18,1,1
06/06/2021,19:30,144.91,144.29,1,1
06/06/2021,20:00,145.38,145.11,1,1
06/06/2021,20:30,152.26,141.4,1,1
06/06/2021,21:00,145.5,143.58,1,1
06/06/2021,21:30,140.44,142.53,1,1
06/06/2021,22:00,140.44,141.4,1,0
06/06/2021,22:30,140.44,141.4,1,0
06/06/2021,23:00,144.59,141.08,1,0
06/06/2021,23:30,144.22,116.48,1,0
07/06/2021,00:00,108.25,108.25,1,0
07/06/2021,00:30,108.25,107.34,1,0
07/06/2021,01:00,104.84,104.1,1,0
07/06/2021,01:30,104.72,103.6,1,0
07/06/2021,02:00,104.46,103.53,1,0
07/06/2021,02:30,102.37,102.2,1,0
07/06/2021,03:00,102.04,103.12,1,0
07/06/2021,03:30,102.86,102.73,1,0
07/06/2021,04:00,103.6,103.18,1,0
07/06/2021,04:30,105.09,103.69,1,0
07/06/2021,05:00,104.31,103.41,1,0
07/06/2021,05:30,101.39,103.26,1,0
07/06/2021,06:00,100.13,102.86,1,0
07/06/2021,06:30,102.42,103.41,1,0
07/06/2021,07:00,102.83,103.97,1,0
07/06/2021,07:30,106.58,103.84,1,0
07/06/2021,08:00,104.03,101.18,1,0
07/06/2021,08:30,102.89,100.13,1,0
07/06/2021,09:00,101.05,100.13,1,0
07/06/2021,09:30,100.13,100.13,1,0
07/06/2021,10:00,100.03,97.18,1,0
07/06/2021,10:30,96.97,98.01,1,0
07/06/2021,11:00,95.83,99.18,1,0
07/06/2021,11:30,99.18,99.18,1,0
07/06/2021,12:00,100.13,100.13,1,0
07/06/2021,12:30,100.13,100.13,1,0
07/06/2021,13:00,100.13,100.86,1,0
07/06/2021,13:30,100.13,102.04,1,0
07/06/2021,14:00,100.13,101.18,1,0
07/06/2021,14:30,101.75,102.1,1,0
07/06/2021,15:00,100.13,102.18,1,0
07/06/2021,15:30,103.74,103.78,1,0
07/06/2021,16:00,100.13,106.91,1,0
07/06/2021,16:30,102.3,118.12,1,0
07/06/2021,17:00,102.32,116.89,1,1
07/06/2021,17:30,116.71,116.4,1,1
07/06/2021,18:00,104.78,109.76,1,1
07/06/2021,18:30,107.7,107.35,1,1
07/06/2021,19:00,120.54,107.31,1,1
07/06/2021,19:30,140.46,141.4,1,1
07/06/2021,20:00,106.35,141.4,1,1
07/06/2021,20:30,141.42,140.44,1,1
07/06/2021,21:00,141.42,128.18,1,1
07/06/2021,21:30,142.26,141.87,1,1
07/06/2021,22:00,167.6,142.65,1,0
07/06/2021,22:30,167.6,142.25,1,0
07/06/2021,23:00,140.46,117.43,1,0
07/06/2021,23:30,117.11,112.18,1,0
08/06/2021,00:00,108.25,105.77,1,0
08/06/2021,00:30,108.25,103.73,1,0
08/06/2021,01:00,103.63,102.18,1,0
08/06/2021,01:30,103.67,102.18,1,0
08/06/2021,02:00,103.98,102.18,1,0
08/06/2021,02:30,102.17,101.05,1,0
08/06/2021,03:00,101.18,102.44,1,0
08/06/2021,03:30,100.13,100.96,1,0
08/06/2021,04:00,100.13,100.13,1,0
08/06/2021,04:30,101.14,100.13,1,0
08/06/2021,05:00,100.13,100.13,1,0
08/06/2021,05:30,100.13,100.13,1,0
08/06/2021,06:00,98.73,101.04,1,0
08/06/2021,06:30,100.13,100.13,1,0
08/06/2021,07:00,100.13,100.13,1,0
08/06/2021,07:30,100.13,98.87,1,0
08/06/2021,08:00,108.25,99.18,1,0
08/06/2021,08:30,101.43,99.83,1,0
08/06/2021,09:00,100.13,98.11,1,0
08/06/2021,09:30,98.71,100.13,1,0
08/06/2021,10:00,100.13,100.13,1,0
08/06/2021,10:30,98.11,96.17,1,0
08/06/2021,11:00,99.82,98.11,1,0
08/06/2021,11:30,101.48,101.11,1,0
08/06/2021,12:00,100.13,100.13,1,0
08/06/2021,12:30,100.13,100.13,1,0
08/06/2021,13:00,100.13,100.13,1,0
08/06/2021,13:30,100.13,102.01,1,0
08/06/2021,14:00,100.13,101.99,1,0
08/06/2021,14:30,101.18,101.18,1,0
08/06/2021,15:00,100.13,102.18,1,0
08/06/2021,15:30,101.84,103.18,1,0
08/06/2021,16:00,103.18,106.18,1,0
08/06/2021,16:30,102.86,110.18,1,0
08/06/2021,17:00,120.18,117.8,1,1
08/06/2021,17:30,106.37,119.19,1,1
08/06/2021,18:00,104.55,119.4,1,1
08/06/2021,18:30,119.61,140.44,1,1
08/06/2021,19:00,119.82,143.18,1,1
08/06/2021,19:30,140.44,141.08,1,1
08/06/2021,20:00,140.44,144.18,1,1
08/06/2021,20:30,140.44,144.14,1,1
08/06/2021,21:00,128.18,142.17,1,1
08/06/2021,21:30,104.47,109.75,1,1
08/06/2021,22:00,104.94,142.38,1,0
08/06/2021,22:30,145.04,142.65,1,0
08/06/2021,23:00,144.31,141.4,1,0
08/06/2021,23:30,117.57,119.58,1,0
09/06/2021,00:00,104.65,108.25,1,0
09/06/2021,00:30,102.75,106.18,1,0
09/06/2021,01:00,102.08,104.67,1,0
09/06/2021,01:30,102.18,103.63,1,0
09/06/2021,02:00,103.68,106.33,1,0
09/06/2021,02:30,103.3,103.83,1,0
09/06/2021,03:00,108.25,104.82,1,0
09/06/2021,03:30,103.18,103.84,1,0
09/06/2021,04:00,103.18,103.18,1,0
09/06/2021,04:30,103.18,103.18,1,0
09/06/2021,05:00,102.61,102.17,1,0
09/06/2021,05:30,103.18,103.18,1,0
09/06/2021,06:00,103.18,107.75,1,0
09/06/2021,06:30,103.18,102.31,1,0
09/06/2021,07:00,101.63,106.35,1,0
09/06/2021,07:30,108.25,104.04,1,0
09/06/2021,08:00,102.49,105.83,1,0
09/06/2021,08:30,103.18,103.18,1,0
09/06/2021,09:00,102.73,103.18,1,0
09/06/2021,09:30,101.43,102.46,1,0
09/06/2021,10:00,102.11,102.75,1,0
09/06/2021,10:30,102.15,103.18,1,0
09/06/2021,11:00,103.25,103.18,1,0
09/06/2021,11:30,104.69,107.5,1,0
09/06/2021,12:00,102.45,105.95,1,0
09/06/2021,12:30,108.25,105.56,1,0
09/06/2021,13:00,119.1,106.25,1,0
09/06/2021,13:30,140.66,115.99,1,0
09/06/2021,14:00,116.09,116.22,1,0
09/06/2021,14:30,140.38,142.27,1,0
09/06/2021,15:00,140.38,141.08,1,0
09/06/2021,15:30,141.08,140.38,1,0
09/06/2021,16:00,144.82,141.08,1,0
09/06/2021,16:30,144.95,144.91,1,0
09/06/2021,17:00,154.87,144.44,1,1
09/06/2021,17:30,154.92,141.08,1,1
09/06/2021,18:00,153.63,141.08,1,1
09/06/2021,18:30,152.29,141.08,1,1
09/06/2021,19:00,154.4,141.08,1,1
09/06/2021,19:30,153,143.49,1,1
09/06/2021,20:00,154.02,144.11,1,1
09/06/2021,20:30,154.05,144.28,1,1
09/06/2021,21:00,152.8,153.27,1,1
09/06/2021,21:30,145.28,145.16,1,1
09/06/2021,22:00,153.89,144.62,1,0
09/06/2021,22:30,150,144.46,1,0
09/06/2021,23:00,144.89,143.23,1,0
09/06/2021,23:30,116.48,142.02,1,0
10/06/2021,00:00,121.21,106.02,1,0
10/06/2021,00:30,103.18,106.69,1,0
10/06/2021,01:00,103.18,104.3,1,0
10/06/2021,01:30,102.18,102.18,1,0
10/06/2021,02:00,102.18,102.18,1,0
10/06/2021,02:30,102.18,104.17,1,0
10/06/2021,03:00,101.18,101.8,1,0
10/06/2021,03:30,100.13,101.18,1,0
10/06/2021,04:00,100.13,101.18,1,0
10/06/2021,04:30,100.79,101.18,1,0
10/06/2021,05:00,100.13,101.04,1,0
10/06/2021,05:30,100.13,100.13,1,0
10/06/2021,06:00,101.18,99.15,1,0
10/06/2021,06:30,100.18,100.13,1,0
10/06/2021,07:00,100.13,101.16,1,0
10/06/2021,07:30,100.95,101.04,1,0
10/06/2021,08:00,101.18,101.18,1,0
10/06/2021,08:30,101.92,103.3,1,0
10/06/2021,09:00,100.13,102.44,1,0
10/06/2021,09:30,100.13,101.72,1,0
10/06/2021,10:00,100.13,100.13,1,0
10/06/2021,10:30,100.18,101.5,1,0
10/06/2021,11:00,102.18,101.41,1,0
10/06/2021,11:30,102.18,102.93,1,0
10/06/2021,12:00,102.18,102.18,1,0
10/06/2021,12:30,125.05,104.68,1,0
10/06/2021,13:00,105.52,107.21,1,0
10/06/2021,13:30,141.31,115.95,1,0
10/06/2021,14:00,141.4,116.16,1,0
10/06/2021,14:30,127.21,141.57,1,0
10/06/2021,15:00,116.22,141.08,1,0
10/06/2021,15:30,116.95,141.08,1,0
10/06/2021,16:00,145.49,141.08,1,0
10/06/2021,16:30,153.32,145.05,1,0
10/06/2021,17:00,141.08,144.5,1,1
10/06/2021,17:30,145.5,144,1,1
10/06/2021,18:00,154.49,141.08,1,1
10/06/2021,18:30,153.81,141.08,1,1
10/06/2021,19:00,152.46,141.4,1,1
10/06/2021,19:30,145.46,141.4,1,1
10/06/2021,20:00,153.98,141.08,1,1
10/06/2021,20:30,131,131,1,1
10/06/2021,21:00,152.65,144.83,1,1
10/06/2021,21:30,145.09,145,1,1
10/06/2021,22:00,152.97,150,1,0
10/06/2021,22:30,145.52,144.77,1,0
10/06/2021,23:00,144.98,143.61,1,0
10/06/2021,23:30,119.26,141.37,1,0
11/06/2021,00:00,81.1,136,0,0
11/06/2021,00:30,83.35,120.26,0,0
11/06/2021,01:00,83.67,119,0,0
11/06/2021,01:30,83.67,107.35,0,0
11/06/2021,02:00,83.67,108.25,0,0
11/06/2021,02:30,22,106.3,0,0
11/06/2021,03:00,55,107.37,0,0
11/06/2021,03:30,83.17,104.92,0,0
11/06/2021,04:00,83.09,104.22,0,0
11/06/2021,04:30,83.02,103.74,0,0
11/06/2021,05:00,82.41,102.18,0,0
11/06/2021,05:30,118.71,100.13,0,0
11/06/2021,06:00,118.42,100.79,0,0
11/06/2021,06:30,115,100.13,0,0
11/06/2021,07:00,79.5,100.13,0,0
11/06/2021,07:30,115,102.58,0,0
11/06/2021,08:00,115,101.04,0,0
11/06/2021,08:30,115,101.95,0,0
11/06/2021,09:00,117.53,101.18,0,0
11/06/2021,09:30,118.39,101.81,0,0
11/06/2021,10:00,117.31,102.74,0,0
11/06/2021,10:30,118.72,103.57,0,0
11/06/2021,11:00,116.06,101.18,0,0
11/06/2021,11:30,116.16,101.18,0,0
11/06/2021,12:00,115.3,102.22,0,0
11/06/2021,12:30,117.87,103.73,0,0
11/06/2021,13:00,118.6,105.81,0,0
11/06/2021,13:30,118.39,108.18,0,0
11/06/2021,14:00,118.38,108.25,0,0
11/06/2021,14:30,118.61,102.37,0,0
11/06/2021,15:00,118.84,105.73,0,0
11/06/2021,15:30,118.8,106.42,0,0
11/06/2021,16:00,118.5,106.6,0,0
11/06/2021,16:30,117.22,138.18,0,0
11/06/2021,17:00,116.16,141.89,0,0
11/06/2021,17:30,101.71,135.24,0,0
11/06/2021,18:00,116.25,142.49,0,0
11/06/2021,18:30,101.96,141.42,0,0
11/06/2021,19:00,102.44,143.02,0,0
11/06/2021,19:30,101.97,142.81,0,0
11/06/2021,20:00,101.75,141.08,0,0
11/06/2021,20:30,121.69,141.08,0,0
11/06/2021,21:00,121.76,141.42,0,0
11/06/2021,21:30,120,133,0,0
11/06/2021,22:00,121.86,131,0,0
11/06/2021,22:30,121.85,141.08,0,0
11/06/2021,23:00,123.51,108.07,0,0
11/06/2021,23:30,123.76,107.4,0,0
12/06/2021,00:00,95.84,133.17,0,0
12/06/2021,00:30,95.83,102.18,0,0
12/06/2021,01:00,103.18,105.09,0,0
12/06/2021,01:30,103.54,102.88,0,0
12/06/2021,02:00,102,101.91,0,0
12/06/2021,02:30,103.24,101.1,0,0
12/06/2021,03:00,101.98,100.13,0,0
12/06/2021,03:30,108.25,103.34,0,0
12/06/2021,04:00,102.56,100.13,0,0
12/06/2021,04:30,101.78,101.18,0,0
12/06/2021,05:00,100.13,100.13,0,0
12/06/2021,05:30,100.13,99.97,0,0
12/06/2021,06:00,100.13,100.13,0,0
12/06/2021,06:30,100.13,100.13,0,0
12/06/2021,07:00,98.65,98.71,0,0
12/06/2021,07:30,97.86,97.92,0,0
12/06/2021,08:00,97.26,98.11,0,0
12/06/2021,08:30,97.79,98.44,0,0
12/06/2021,09:00,98.46,99.18,0,0
12/06/2021,09:30,99.18,99.78,0,0
12/06/2021,10:00,100.13,100.13,0,0
12/06/2021,10:30,100.13,100.13,0,0
12/06/2021,11:00,100.13,100.97,0,0
12/06/2021,11:30,101.18,102.26,0,0
12/06/2021,12:00,103.56,101.18,0,0
12/06/2021,12:30,119.27,101.19,0,0
12/06/2021,13:00,104.6,102.18,0,0
12/06/2021,13:30,104.66,104.37,0,0
12/06/2021,14:00,119.41,105.12,0,0
12/06/2021,14:30,119.45,106.1,0,0
12/06/2021,15:00,119.5,105.36,0,0
12/06/2021,15:30,143.15,105.78,0,0
12/06/2021,16:00,142.98,109.33,0,0
12/06/2021,16:30,119.63,105.81,0,0
12/06/2021,17:00,95.84,111.18,0,0
12/06/2021,17:30,97.56,116.46,0,0
12/06/2021,18:00,141.1,107.61,0,0
12/06/2021,18:30,144.61,119.81,0,0
12/06/2021,19:00,95.83,142.29,0,0
12/06/2021,19:30,154.99,142.93,0,0
12/06/2021,20:00,155.25,142.2,0,0
12/06/2021,20:30,155.38,143.19,0,0
12/06/2021,21:00,156.35,141.42,0,0
12/06/2021,21:30,156.47,141.1,0,0
12/06/2021,22:00,133,141.1,0,0
12/06/2021,22:30,152.26,141.1,0,0
12/06/2021,23:00,167.6,142.18,0,0
12/06/2021,23:30,152.13,142.23,0,0
13/06/2021,00:00,116.84,108.25,1,0
13/06/2021,00:30,108.25,105.49,1,0
13/06/2021,01:00,106.18,105.57,1,0
13/06/2021,01:30,104.59,104.18,1,0
13/06/2021,02:00,104.39,103.87,1,0
13/06/2021,02:30,103.18,103.76,1,0
13/06/2021,03:00,103.18,103.18,1,0
13/06/2021,03:30,103.18,103.89,1,0
13/06/2021,04:00,103.18,104.18,1,0
13/06/2021,04:30,103.57,104.9,1,0
13/06/2021,05:00,103.18,104.18,1,0
13/06/2021,05:30,100.13,104.11,1,0
13/06/2021,06:00,100.13,107.2,1,0
13/06/2021,06:30,102.18,103.74,1,0
13/06/2021,07:00,102.18,101.18,1,0
13/06/2021,07:30,104.18,103.8,1,0
13/06/2021,08:00,104.18,103.68,1,0
13/06/2021,08:30,104.18,104.18,1,0
13/06/2021,09:00,102.18,103.67,1,0
13/06/2021,09:30,101.18,102.18,1,0
13/06/2021,10:00,100.8,102.18,1,0
13/06/2021,10:30,102.18,102.79,1,0
13/06/2021,11:00,100.13,103.18,1,0
13/06/2021,11:30,100.13,104.25,1,0
13/06/2021,12:00,100.13,104.18,1,0
13/06/2021,12:30,103.18,104.18,1,0
13/06/2021,13:00,103.65,107.95,1,0
13/06/2021,13:30,109.18,118.48,1,0
13/06/2021,14:00,112.18,108.24,1,0
13/06/2021,14:30,120,116.1,1,0
13/06/2021,15:00,112.18,117.39,1,0
13/06/2021,15:30,109.18,117.52,1,0
13/06/2021,16:00,115.98,133.18,1,0
13/06/2021,16:30,142.16,142.96,1,0
13/06/2021,17:00,141.08,142.53,1,1
13/06/2021,17:30,141.08,143.78,1,1
13/06/2021,18:00,141.08,140.44,1,1
13/06/2021,18:30,141.08,143.5,1,1
13/06/2021,19:00,143.52,143.41,1,1
13/06/2021,19:30,144.47,141.4,1,1
13/06/2021,20:00,144.17,141.4,1,1
13/06/2021,20:30,144.32,142.34,1,1
13/06/2021,21:00,143.02,142.9,1,1
13/06/2021,21:30,140.61,143.16,1,1
13/06/2021,22:00,143.67,141.4,1,0
13/06/2021,22:30,143.88,141.67,1,0
13/06/2021,23:00,137.18,141.4,1,0
13/06/2021,23:30,116.5,106.98,1,0
14/06/2021,00:00,116.56,116.73,1,0
14/06/2021,00:30,102.98,107.35,1,0
14/06/2021,01:00,131.7,106.71,1,0
14/06/2021,01:30,105.76,103.94,1,0
14/06/2021,02:00,105.71,103.18,1,0
14/06/2021,02:30,102,102.11,1,0
14/06/2021,03:00,101.44,101.55,1,0
14/06/2021,03:30,100.13,101.01,1,0
14/06/2021,04:00,108.25,103.96,1,0
14/06/2021,04:30,108.25,104.26,1,0
14/06/2021,05:00,108.25,103.8,1,0
14/06/2021,05:30,100.13,103.34,1,0
14/06/2021,06:00,98.93,100.13,1,0
14/06/2021,06:30,100.13,100.13,1,0
14/06/2021,07:00,100.13,100.13,1,0
14/06/2021,07:30,102.45,101.31,1,0
14/06/2021,08:00,108.25,101.25,1,0
14/06/2021,08:30,119,102.97,1,0
14/06/2021,09:00,105.01,103.5,1,0
14/06/2021,09:30,102.65,104.37,1,0
14/06/2021,10:00,102.8,101.06,1,0
14/06/2021,10:30,119.04,101.77,1,0
14/06/2021,11:00,106.08,104.89,1,0
14/06/2021,11:30,105.98,105.82,1,0
14/06/2021,12:00,103.49,102.46,1,0
14/06/2021,12:30,113.25,101.74,1,0
14/06/2021,13:00,119.09,102.73,1,0
14/06/2021,13:30,119.1,106.31,1,0
14/06/2021,14:00,116.42,107.92,1,0
14/06/2021,14:30,116.05,107.18,1,0
14/06/2021,15:00,119.11,108.77,1,0
14/06/2021,15:30,116.99,116.08,1,0
14/06/2021,16:00,118.51,109.01,1,0
14/06/2021,16:30,140.31,109.69,1,0
14/06/2021,17:00,140.31,108.76,1,1
14/06/2021,17:30,105.45,119.18,1,1
14/06/2021,18:00,119.19,109.7,1,1
14/06/2021,18:30,140.31,137.18,1,1
14/06/2021,19:00,141.92,140.31,1,1
14/06/2021,19:30,144.09,140.31,1,1
14/06/2021,20:00,93.98,140.31,1,1
14/06/2021,20:30,143.07,140.95,1,1
14/06/2021,21:00,93.98,108.6,1,1
14/06/2021,21:30,140.31,140.31,1,1
14/06/2021,22:00,144.37,140.31,1,0
14/06/2021,22:30,144,140.31,1,0
14/06/2021,23:00,141.27,109.06,1,0
14/06/2021,23:30,116.74,108.07,1,0
15/06/2021,00:00,105.18,106.18,1,0
15/06/2021,00:30,101.99,102.14,1,0
15/06/2021,01:00,102.18,103.06,1,0
15/06/2021,01:30,102.18,102.18,1,0
15/06/2021,02:00,101.18,102.18,1,0
15/06/2021,02:30,100.13,101.18,1,0
15/06/2021,03:00,100.13,101.18,1,0
15/06/2021,03:30,100.13,100.86,1,0
15/06/2021,04:00,100.18,101.18,1,0
15/06/2021,04:30,100.13,101.18,1,0
15/06/2021,05:00,100.13,101.18,1,0
15/06/2021,05:30,100.13,101.97,1,0
15/06/2021,06:00,100.13,100.13,1,0
15/06/2021,06:30,100.13,100.13,1,0
15/06/2021,07:00,100.13,101.49,1,0
15/06/2021,07:30,100.82,103.12,1,0
15/06/2021,08:00,100.13,103.54,1,0
15/06/2021,08:30,102.06,104.22,1,0
